batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_response,R2_response,R3_response,R1_label,R2_label,R3_label,R1_score,R2_score,R3_score
316,6,33,@###### #Sequester Den the fat colored girl chased me down day street while she swingin da table wit one arm... I wants my pay!!!,B_conf,"HS80, OL100","HS90, OL100","NH50, OL90","['HS', 'OL']","['HS', 'OL']","['NH', 'OL']","['80', '100']","['90', '100']","['50', '90']"
316,6,33,@###### #Sequester Den the fat colored girl chased me down day street while she swingin da table wit one arm... I wants my pay!!!,C.HS_conf,HS50,NH45,NH40,['HS'],['NH'],['NH'],['50'],['45'],['40']
316,6,33,@###### #Sequester Den the fat colored girl chased me down day street while she swingin da table wit one arm... I wants my pay!!!,C.OL_conf,OL100,OL90,OL98,['OL'],['OL'],['OL'],['100'],['90'],['98']
494,3,34,Other Jihadi news #ISIS executed #Kuwait preacher Redha Lari coz he was..&#8220;too extreme&#8221; &amp; hampered reconciliation with Nusra with his fatwas,A_conf,"OL20, NH0","OL70, NH90","OL60, NH100","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['20', '0']","['70', '90']","['60', '100']"
494,3,34,Other Jihadi news #ISIS executed #Kuwait preacher Redha Lari coz he was..&#8220;too extreme&#8221; &amp; hampered reconciliation with Nusra with his fatwas,B_conf,"NH80, OL40","HS50, OL60","HS0, OL60","['NH', 'OL']","['HS', 'OL']","['HS', 'OL']","['80', '40']","['50', '60']","['0', '60']"
494,3,34,Other Jihadi news #ISIS executed #Kuwait preacher Redha Lari coz he was..&#8220;too extreme&#8221; &amp; hampered reconciliation with Nusra with his fatwas,C.HS_conf,NH95,NH70,NH80,['NH'],['NH'],['NH'],['95'],['70'],['80']
494,3,34,Other Jihadi news #ISIS executed #Kuwait preacher Redha Lari coz he was..&#8220;too extreme&#8221; &amp; hampered reconciliation with Nusra with his fatwas,C.OL_conf,OL92,OL100,NO0,['OL'],['OL'],['NO'],['92'],['100'],['0']
356,3,35,@###### @###### @###### @###### Ahmed and retard mikey for special Olympic boxing,A_conf,"OL90, HS80","OL90, HS100","OL95, HS85","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['90', '80']","['90', '100']","['95', '85']"
356,3,35,@###### @###### @###### @###### Ahmed and retard mikey for special Olympic boxing,B_conf,"HS100, OL100","NH20, OL90","HS100, OL100","['HS', 'OL']","['NH', 'OL']","['HS', 'OL']","['100', '100']","['20', '90']","['100', '100']"
356,3,35,@###### @###### @###### @###### Ahmed and retard mikey for special Olympic boxing,C.HS_conf,NH90,HS65,HS99,['NH'],['HS'],['HS'],['90'],['65'],['99']
356,3,35,@###### @###### @###### @###### Ahmed and retard mikey for special Olympic boxing,C.OL_conf,OL100,OL99,OL99,['OL'],['OL'],['OL'],['100'],['99'],['99']
41,3,36,RT @###### @###### you're a fucking queer,A_conf,"OL100, NH0","OL90, HS100","OL100, NH70","['OL', 'NH']","['OL', 'HS']","['OL', 'NH']","['100', '0']","['90', '100']","['100', '70']"
41,3,36,RT @###### @###### you're a fucking queer,B_conf,"NH0, OL100","NH0, OL100","NH30, OL90","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['0', '100']","['0', '100']","['30', '90']"
41,3,36,RT @###### @###### you're a fucking queer,C.HS_conf,HS20,NH75,NH60,['HS'],['NH'],['NH'],['20'],['75'],['60']
41,3,36,RT @###### @###### you're a fucking queer,C.OL_conf,OL95,OL100,OL100,['OL'],['OL'],['OL'],['95'],['100'],['100']
450,6,37,RT @###### I love me some down ass bitches.,A_conf,"OL100, NH80","OL80, NO20","OL100, NH80","['OL', 'NH']","['OL', 'NO']","['OL', 'NH']","['100', '80']","['80', '20']","['100', '80']"
450,6,37,RT @###### I love me some down ass bitches.,B_conf,"NH0, OL100","NH30, OL70","NH20, OL80","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['0', '100']","['30', '70']","['20', '80']"
450,6,37,RT @###### I love me some down ass bitches.,C.HS_conf,NH20,HS20,HS80,['NH'],['HS'],['HS'],['20'],['20'],['80']
450,6,37,RT @###### I love me some down ass bitches.,C.OL_conf,OL100,OL95,OL100,['OL'],['OL'],['OL'],['100'],['95'],['100']
67,6,38,"RT @###### A bird doesn't sing because it has an answer, it sings because it has a song.MAYA ANGELOU

#poetry #writing",A_conf,"NO0, NH100","NH100, NO100","NO80, NH95","['NO', 'NH']","['NH', 'NO']","['NO', 'NH']","['0', '100']","['100', '100']","['80', '95']"
67,6,38,"RT @###### A bird doesn't sing because it has an answer, it sings because it has a song.MAYA ANGELOU

#poetry #writing",B_conf,"NH100, NO100","NH100, NO100","NH100, NO100","['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['100', '100']","['100', '100']","['100', '100']"
67,6,38,"RT @###### A bird doesn't sing because it has an answer, it sings because it has a song.MAYA ANGELOU

#poetry #writing",C.HS_conf,NH100,NH100,NH100,['NH'],['NH'],['NH'],['100'],['100'],['100']
67,6,38,"RT @###### A bird doesn't sing because it has an answer, it sings because it has a song.MAYA ANGELOU

#poetry #writing",C.OL_conf,NO0,NO100,NO100,['NO'],['NO'],['NO'],['0'],['100'],['100']
469,4,39,Bengals kicker trash.,A_conf,"OL80, NH95","OL50, NH50","OL80, NH90","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['80', '95']","['50', '50']","['80', '90']"
469,4,39,Bengals kicker trash.,B_conf,"NH100, NO80","NH100, NO100","NH100, OL100","['NH', 'NO']","['NH', 'NO']","['NH', 'OL']","['100', '80']","['100', '100']","['100', '100']"
469,4,39,Bengals kicker trash.,C.HS_conf,NH100,NH95,NH80,['NH'],['NH'],['NH'],['100'],['95'],['80']
469,4,39,Bengals kicker trash.,C.OL_conf,OL0,OL60,OL0,['OL'],['OL'],['OL'],['0'],['60'],['0']
24,6,40,RT @###### Yo BCU band made UCF band look like trash,A_conf,"NO0, NH100","OL100, NH80","OL40, NH95","['NO', 'NH']","['OL', 'NH']","['OL', 'NH']","['0', '100']","['100', '80']","['40', '95']"
24,6,40,RT @###### Yo BCU band made UCF band look like trash,B_conf,"NH100, OL0","NH100, NO95","NH100, NO100","['NH', 'OL']","['NH', 'NO']","['NH', 'NO']","['100', '0']","['100', '95']","['100', '100']"
24,6,40,RT @###### Yo BCU band made UCF band look like trash,C.HS_conf,NH85,NH95,NH92,['NH'],['NH'],['NH'],['85'],['95'],['92']
24,6,40,RT @###### Yo BCU band made UCF band look like trash,C.OL_conf,OL80,OL5,NO0,['OL'],['OL'],['NO'],['80'],['5'],['0']
9,1,41,@###### @###### &#128514;bitch you always hatin lmao,A_conf,"OL90, NH20","OL100, NH0","OL80, NH40","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '20']","['100', '0']","['80', '40']"
9,1,41,@###### @###### &#128514;bitch you always hatin lmao,B_conf,"NH80, OL80","NH85, OL90","NH70, OL30","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['80', '80']","['85', '90']","['70', '30']"
9,1,41,@###### @###### &#128514;bitch you always hatin lmao,C.HS_conf,NH80,NH90,NH99,['NH'],['NH'],['NH'],['80'],['90'],['99']
9,1,41,@###### @###### &#128514;bitch you always hatin lmao,C.OL_conf,OL80,OL100,NO0,['OL'],['OL'],['NO'],['80'],['100'],['0']
84,3,42,Giants secondary lookin like trash,A_conf,"NO0, NH100","OL60, NH90","NO60, NH40","['NO', 'NH']","['OL', 'NH']","['NO', 'NH']","['0', '100']","['60', '90']","['60', '40']"
84,3,42,Giants secondary lookin like trash,B_conf,"NH100, NO100","NH90, OL10","NH100, NO100","['NH', 'NO']","['NH', 'OL']","['NH', 'NO']","['100', '100']","['90', '10']","['100', '100']"
84,3,42,Giants secondary lookin like trash,C.HS_conf,NH80,NH30,NH95,['NH'],['NH'],['NH'],['80'],['30'],['95']
84,3,42,Giants secondary lookin like trash,C.OL_conf,NO0,NO100,NO0,['NO'],['NO'],['NO'],['0'],['100'],['0']
437,1,43,@###### @###### khan has been facing nothing but trash since his L to Garcia,A_conf,"OL80, NH100","OL60, NH90","NO100, NH90","['OL', 'NH']","['OL', 'NH']","['NO', 'NH']","['80', '100']","['60', '90']","['100', '90']"
437,1,43,@###### @###### khan has been facing nothing but trash since his L to Garcia,B_conf,"NH95, OL60","NH95, OL5","HS60, OL90","['NH', 'OL']","['NH', 'OL']","['HS', 'OL']","['95', '60']","['95', '5']","['60', '90']"
437,1,43,@###### @###### khan has been facing nothing but trash since his L to Garcia,C.HS_conf,NH90,NH88,NH85,['NH'],['NH'],['NH'],['90'],['88'],['85']
437,1,43,@###### @###### khan has been facing nothing but trash since his L to Garcia,C.OL_conf,OL0,OL75,OL60,['OL'],['OL'],['OL'],['0'],['75'],['60']
255,4,44,Screaming money over hoes nigga you ain't fuck shit,A_conf,"OL100, NH20","OL100, HS90","OL100, HS90","['OL', 'NH']","['OL', 'HS']","['OL', 'HS']","['100', '20']","['100', '90']","['100', '90']"
255,4,44,Screaming money over hoes nigga you ain't fuck shit,B_conf,"HS90, OL100","NH0, OL100","NH20, OL90","['HS', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '100']","['0', '100']","['20', '90']"
255,4,44,Screaming money over hoes nigga you ain't fuck shit,C.HS_conf,HS92,HS65,NH45,['HS'],['HS'],['NH'],['92'],['65'],['45']
255,4,44,Screaming money over hoes nigga you ain't fuck shit,C.OL_conf,OL100,OL100,OL100,['OL'],['OL'],['OL'],['100'],['100'],['100']
378,1,45,"RT @###### Don't be 32 on here and saying ""all my friends and everyone I know has a baby"". 
Well bitch. Life.",A_conf,"OL95, NH90","OL80, NH90","NO0, NH0","['OL', 'NH']","['OL', 'NH']","['NO', 'NH']","['95', '90']","['80', '90']","['0', '0']"
378,1,45,"RT @###### Don't be 32 on here and saying ""all my friends and everyone I know has a baby"". 
Well bitch. Life.",B_conf,"NH90, OL90","NH40, OL60","NH70, OL100","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '90']","['40', '60']","['70', '100']"
378,1,45,"RT @###### Don't be 32 on here and saying ""all my friends and everyone I know has a baby"". 
Well bitch. Life.",C.HS_conf,NH87,NH90,NH80,['NH'],['NH'],['NH'],['87'],['90'],['80']
378,1,45,"RT @###### Don't be 32 on here and saying ""all my friends and everyone I know has a baby"". 
Well bitch. Life.",C.OL_conf,OL97,OL100,OL90,['OL'],['OL'],['OL'],['97'],['100'],['90']
180,5,46,We over here struggling with college and work and ice jj fish making money for being trash lol. What has this world come to.,A_conf,"OL40, NH100","OL80, NH60","OL50, NH60","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['40', '100']","['80', '60']","['50', '60']"
180,5,46,We over here struggling with college and work and ice jj fish making money for being trash lol. What has this world come to.,B_conf,"NH100, OL60","NH99, OL75","NH70, OL40","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['100', '60']","['99', '75']","['70', '40']"
180,5,46,We over here struggling with college and work and ice jj fish making money for being trash lol. What has this world come to.,C.HS_conf,NH98,NH75,NH70,['NH'],['NH'],['NH'],['98'],['75'],['70']
180,5,46,We over here struggling with college and work and ice jj fish making money for being trash lol. What has this world come to.,C.OL_conf,OL67,OL5,OL60,['OL'],['OL'],['OL'],['67'],['5'],['60']
31,4,47,@###### pay your taxes teabaggers,A_conf,"OL100, NH20","OL80, NH90","OL95, NO20","['OL', 'NH']","['OL', 'NH']","['OL', 'NO']","['100', '20']","['80', '90']","['95', '20']"
31,4,47,@###### pay your taxes teabaggers,B_conf,"HS90, OL70","NH60, OL90","NH30, OL70","['HS', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '70']","['60', '90']","['30', '70']"
31,4,47,@###### pay your taxes teabaggers,C.HS_conf,NH90,HS90,HS90,['NH'],['HS'],['HS'],['90'],['90'],['90']
31,4,47,@###### pay your taxes teabaggers,C.OL_conf,OL85,OL80,OL100,['OL'],['OL'],['OL'],['85'],['80'],['100']
235,4,48,Weekend is here. What an amazing week this has been. Let's use this extended weekend to celebrate our successes my fellow queer folk.,A_conf,"OL0, NH100","OL60, NH95","OL0, NH100","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['0', '100']","['60', '95']","['0', '100']"
235,4,48,Weekend is here. What an amazing week this has been. Let's use this extended weekend to celebrate our successes my fellow queer folk.,B_conf,"NH100, OL100","NH100, NO100","NH100, OL100","['NH', 'OL']","['NH', 'NO']","['NH', 'OL']","['100', '100']","['100', '100']","['100', '100']"
235,4,48,Weekend is here. What an amazing week this has been. Let's use this extended weekend to celebrate our successes my fellow queer folk.,C.HS_conf,NH95,NH100,NH99,['NH'],['NH'],['NH'],['95'],['100'],['99']
235,4,48,Weekend is here. What an amazing week this has been. Let's use this extended weekend to celebrate our successes my fellow queer folk.,C.OL_conf,OL0,NO0,OL0,['OL'],['NO'],['OL'],['0'],['0'],['0']
414,6,49,Only white trash watch hockey.,A_conf,"OL80, HS80","OL60, HS40","OL80, HS20","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['80', '80']","['60', '40']","['80', '20']"
414,6,49,Only white trash watch hockey.,B_conf,"NH20, OL80

Explanation: 
The label 'NH20' indicates that the tweet does not contain HS, but with a low level of confidence (20%). This is because the tweet contains a derogatory term ""white trash"" that could potentially be interpreted as hate speech. 
The label 'OL80' indicates that the tweet contains OL, and with a medium level of confidence (80%). This is because the tweet uses a highly offensive term, but it does not target a specific ethnic or racial group.","HS80, OL100","NH0, OL100","['NH', 'OL', 'Explanation', 'The', 'label', 'NH', 'indicates', 'that', 'the', 'tweet', 'does', 'not', 'contain', 'HS', 'but', 'with', 'a', 'low', 'level', 'of', 'confidence', 'This', 'is', 'because', 'the', 'tweet', 'contains', 'a', 'derogatory', 'term', 'white', 'trash', 'that', 'could', 'potentially', 'be', 'interpreted', 'as', 'hate', 'speech', 'The', 'label', 'OL', 'indicates', 'that', 'the', 'tweet', 'contains', 'OL', 'and', 'with', 'a', 'medium', 'level', 'of', 'confidence', 'This', 'is', 'because', 'the', 'tweet', 'uses', 'a', 'highly', 'offensive', 'term', 'but', 'it', 'does', 'not', 'target', 'a', 'specific', 'ethnic', 'or', 'racial', 'group']","['HS', 'OL']","['NH', 'OL']","['20', '80', '20', '20', '80', '80']","['80', '100']","['0', '100']"
414,6,49,Only white trash watch hockey.,C.HS_conf,HS95,HS95,HS70,['HS'],['HS'],['HS'],['95'],['95'],['70']
414,6,49,Only white trash watch hockey.,C.OL_conf,OL90,OL100,OL100,['OL'],['OL'],['OL'],['90'],['100'],['100']
80,2,50,"If you kill all cops and cracker babies, what next?????? Black states, white states, and Latino states? Isn't that moving backwards?",A_conf,"OL100, NH80","OL80, NH60","OL100, NH0","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['100', '80']","['80', '60']","['100', '0']"
80,2,50,"If you kill all cops and cracker babies, what next?????? Black states, white states, and Latino states? Isn't that moving backwards?",B_conf,"NH20, OL80","NH20, OL80","NH20, OL60","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['20', '80']","['20', '80']","['20', '60']"
80,2,50,"If you kill all cops and cracker babies, what next?????? Black states, white states, and Latino states? Isn't that moving backwards?",C.HS_conf,NH60,NH65,NH90,['NH'],['NH'],['NH'],['60'],['65'],['90']
80,2,50,"If you kill all cops and cracker babies, what next?????? Black states, white states, and Latino states? Isn't that moving backwards?",C.OL_conf,OL94,OL92,OL96,['OL'],['OL'],['OL'],['94'],['92'],['96']
179,4,51,@###### @###### your opinion plz. When election over will there be any improvement or will BO still be allowed to trash America?,A_conf,"OL20, NH60","OL60, NH20","OL80, NH60","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['20', '60']","['60', '20']","['80', '60']"
179,4,51,@###### @###### your opinion plz. When election over will there be any improvement or will BO still be allowed to trash America?,B_conf,"NH100, NO95","NH95, OL5","NH100, OL0","['NH', 'NO']","['NH', 'OL']","['NH', 'OL']","['100', '95']","['95', '5']","['100', '0']"
179,4,51,@###### @###### your opinion plz. When election over will there be any improvement or will BO still be allowed to trash America?,C.HS_conf,NH60,NH90,NH100,['NH'],['NH'],['NH'],['60'],['90'],['100']
179,4,51,@###### @###### your opinion plz. When election over will there be any improvement or will BO still be allowed to trash America?,C.OL_conf,NO100,NO30,OL95,['NO'],['NO'],['OL'],['100'],['30'],['95']
68,5,52,don't be surprised when I'm a bitch to you because you're always a dick towards me,A_conf,"OL60, NH40","OL100, NH60","OL70, NH90","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['60', '40']","['100', '60']","['70', '90']"
68,5,52,don't be surprised when I'm a bitch to you because you're always a dick towards me,B_conf,"NH85, OL100","NH60, OL70","NH60, OL80","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['85', '100']","['60', '70']","['60', '80']"
68,5,52,don't be surprised when I'm a bitch to you because you're always a dick towards me,C.HS_conf,NH92,NH92,NH85,['NH'],['NH'],['NH'],['92'],['92'],['85']
68,5,52,don't be surprised when I'm a bitch to you because you're always a dick towards me,C.OL_conf,OL100,OL94,OL80,['OL'],['OL'],['OL'],['100'],['94'],['80']
17,1,53,Twinkies are so unfilling. which is odd because they are filled,A_conf,"OL80, NH90","OL0, NH80","OL80, NH80","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['80', '90']","['0', '80']","['80', '80']"
17,1,53,Twinkies are so unfilling. which is odd because they are filled,B_conf,"NH100, NO100","NH100, NO100","NH100, NO100","['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['100', '100']","['100', '100']","['100', '100']"
17,1,53,Twinkies are so unfilling. which is odd because they are filled,C.HS_conf,NH95,NH100,NH100,['NH'],['NH'],['NH'],['95'],['100'],['100']
17,1,53,Twinkies are so unfilling. which is odd because they are filled,C.OL_conf,OL0,NO0,NO100,['OL'],['NO'],['NO'],['0'],['0'],['100']
153,2,54,Why are #teabaggers so interested in saving people who are Muslim? Does Syria have oil? #morningjoe,A_conf,"OL80, NH20","OL20, NH80","OL80, NH60","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['80', '20']","['20', '80']","['80', '60']"
153,2,54,Why are #teabaggers so interested in saving people who are Muslim? Does Syria have oil? #morningjoe,B_conf,"NH80, OL20","HS60, OL100","HS90, OL50","['NH', 'OL']","['HS', 'OL']","['HS', 'OL']","['80', '20']","['60', '100']","['90', '50']"
153,2,54,Why are #teabaggers so interested in saving people who are Muslim? Does Syria have oil? #morningjoe,C.HS_conf,NH70,HS40,NH100,['NH'],['HS'],['NH'],['70'],['40'],['100']
153,2,54,Why are #teabaggers so interested in saving people who are Muslim? Does Syria have oil? #morningjoe,C.OL_conf,OL85,OL99,OL25,['OL'],['OL'],['OL'],['85'],['99'],['25']
112,6,55,@###### booty wop sided as hell,A_conf,"OL60, NH40","OL80, NH20","OL50, NH90","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['60', '40']","['80', '20']","['50', '90']"
112,6,55,@###### booty wop sided as hell,B_conf,"HS80, OL100","OL80, HS20","HS40, OL80","['HS', 'OL']","['OL', 'HS']","['HS', 'OL']","['80', '100']","['80', '20']","['40', '80']"
112,6,55,@###### booty wop sided as hell,C.HS_conf,NH40,HS90,NH85,['NH'],['HS'],['NH'],['40'],['90'],['85']
112,6,55,@###### booty wop sided as hell,C.OL_conf,OL75,OL100,OL80,['OL'],['OL'],['OL'],['75'],['100'],['80']
248,4,56,@###### dude fuck you faggot it's Friday or no go bitch I set the standards you make or break them bitch,A_conf,"OL100, HS90","OL100, HS100","OL100, HS100","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['100', '90']","['100', '100']","['100', '100']"
248,4,56,@###### dude fuck you faggot it's Friday or no go bitch I set the standards you make or break them bitch,B_conf,"HS100, OL100","HS100, OL100","NH0, OL100","['HS', 'OL']","['HS', 'OL']","['NH', 'OL']","['100', '100']","['100', '100']","['0', '100']"
