batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_response,R2_response,R3_response,R1_label,R2_label,R3_label,R1_score,R2_score,R3_score
494,3,34,Other Jihadi news #ISIS executed #Kuwait preacher Redha Lari coz he was..&#8220;too extreme&#8221; &amp; hampered reconciliation with Nusra with his fatwas,A_conf,"OL90, HS85","OL90, HS85","OL90, HS85","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['90', '85']","['90', '85']","['90', '85']"
494,3,34,Other Jihadi news #ISIS executed #Kuwait preacher Redha Lari coz he was..&#8220;too extreme&#8221; &amp; hampered reconciliation with Nusra with his fatwas,B_conf,"NH90, OL90","HS90, OL80","NH90, OL95","['NH', 'OL']","['HS', 'OL']","['NH', 'OL']","['90', '90']","['90', '80']","['90', '95']"
494,3,34,Other Jihadi news #ISIS executed #Kuwait preacher Redha Lari coz he was..&#8220;too extreme&#8221; &amp; hampered reconciliation with Nusra with his fatwas,C.HS_conf,NH70,NH70,NH70,['NH'],['NH'],['NH'],['70'],['70'],['70']
494,3,34,Other Jihadi news #ISIS executed #Kuwait preacher Redha Lari coz he was..&#8220;too extreme&#8221; &amp; hampered reconciliation with Nusra with his fatwas,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
356,3,35,@###### @###### @###### @###### Ahmed and retard mikey for special Olympic boxing,A_conf,"OL95, HS90","OL90, HS85","OL90, HS95","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['95', '90']","['90', '85']","['90', '95']"
356,3,35,@###### @###### @###### @###### Ahmed and retard mikey for special Olympic boxing,B_conf,"HS90, OL100","HS90, OL95","HS90, OL100","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['90', '100']","['90', '95']","['90', '100']"
356,3,35,@###### @###### @###### @###### Ahmed and retard mikey for special Olympic boxing,C.HS_conf,HS90,HS90,HS90,['HS'],['HS'],['HS'],['90'],['90'],['90']
356,3,35,@###### @###### @###### @###### Ahmed and retard mikey for special Olympic boxing,C.OL_conf,OL90,OL95,OL95,['OL'],['OL'],['OL'],['90'],['95'],['95']
41,3,36,RT @###### @###### you're a fucking queer,A_conf,"OL100, HS80","OL100, HS80","OL100, NH90","['OL', 'HS']","['OL', 'HS']","['OL', 'NH']","['100', '80']","['100', '80']","['100', '90']"
41,3,36,RT @###### @###### you're a fucking queer,B_conf,"NH70, OL100","NH90, OL100","NH90, OL100","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['70', '100']","['90', '100']","['90', '100']"
41,3,36,RT @###### @###### you're a fucking queer,C.HS_conf,NH90,NH90,NH70,['NH'],['NH'],['NH'],['90'],['90'],['70']
41,3,36,RT @###### @###### you're a fucking queer,C.OL_conf,OL95,OL95,OL90,['OL'],['OL'],['OL'],['95'],['95'],['90']
450,6,37,RT @###### I love me some down ass bitches.,A_conf,"OL90, NH85","OL90, NH85","OL90, NH85","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '85']","['90', '85']","['90', '85']"
450,6,37,RT @###### I love me some down ass bitches.,B_conf,"NH90, OL95","NH90, OL95","NH90, OL100","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['90', '95']","['90', '100']"
450,6,37,RT @###### I love me some down ass bitches.,C.HS_conf,NH70,NH70,NH70,['NH'],['NH'],['NH'],['70'],['70'],['70']
450,6,37,RT @###### I love me some down ass bitches.,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
67,6,38,"RT @###### A bird doesn't sing because it has an answer, it sings because it has a song.MAYA ANGELOU

#poetry #writing",A_conf,"NO100, NH100","NO100, NH100","NO90, NH100","['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['100', '100']","['100', '100']","['90', '100']"
67,6,38,"RT @###### A bird doesn't sing because it has an answer, it sings because it has a song.MAYA ANGELOU

#poetry #writing",B_conf,"NH100, NO100","NH100, NO100","NH100, NO100","['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['100', '100']","['100', '100']","['100', '100']"
67,6,38,"RT @###### A bird doesn't sing because it has an answer, it sings because it has a song.MAYA ANGELOU

#poetry #writing",C.HS_conf,NH100,NH100,NH100,['NH'],['NH'],['NH'],['100'],['100'],['100']
67,6,38,"RT @###### A bird doesn't sing because it has an answer, it sings because it has a song.MAYA ANGELOU

#poetry #writing",C.OL_conf,NO100,NO100,NO100,['NO'],['NO'],['NO'],['100'],['100'],['100']
469,4,39,Bengals kicker trash.,A_conf,"OL90, NH80","OL90, NH95","OL90, NH95","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '80']","['90', '95']","['90', '95']"
469,4,39,Bengals kicker trash.,B_conf,"NH90, OL95","NH90, OL95","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['90', '95']","['90', '95']"
469,4,39,Bengals kicker trash.,C.HS_conf,NH90,NH90,NH90,['NH'],['NH'],['NH'],['90'],['90'],['90']
469,4,39,Bengals kicker trash.,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
24,6,40,RT @###### Yo BCU band made UCF band look like trash,A_conf,"OL90, NH95","OL90, NH85","OL90, NH70","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '95']","['90', '85']","['90', '70']"
24,6,40,RT @###### Yo BCU band made UCF band look like trash,B_conf,"NH90, OL95","NH90, OL95","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['90', '95']","['90', '95']"
24,6,40,RT @###### Yo BCU band made UCF band look like trash,C.HS_conf,NH90,NH90,NH90,['NH'],['NH'],['NH'],['90'],['90'],['90']
24,6,40,RT @###### Yo BCU band made UCF band look like trash,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
9,1,41,@###### @###### &#128514;bitch you always hatin lmao,A_conf,"OL90, NH85","OL95, NH90","OL95, NH90","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '85']","['95', '90']","['95', '90']"
9,1,41,@###### @###### &#128514;bitch you always hatin lmao,B_conf,"NH90, OL95","NH90, OL100","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['90', '100']","['90', '95']"
9,1,41,@###### @###### &#128514;bitch you always hatin lmao,C.HS_conf,NH70,NH70,NH70,['NH'],['NH'],['NH'],['70'],['70'],['70']
9,1,41,@###### @###### &#128514;bitch you always hatin lmao,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
84,3,42,Giants secondary lookin like trash,A_conf,"OL90, NH70","OL90, NH95","OL95, NH90","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '70']","['90', '95']","['95', '90']"
84,3,42,Giants secondary lookin like trash,B_conf,"NH90, OL95","NH90, OL95","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['90', '95']","['90', '95']"
84,3,42,Giants secondary lookin like trash,C.HS_conf,NH90,NH90,NH90,['NH'],['NH'],['NH'],['90'],['90'],['90']
84,3,42,Giants secondary lookin like trash,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
437,1,43,@###### @###### khan has been facing nothing but trash since his L to Garcia,A_conf,"OL90, NH70","OL90, NH95","OL90, NH95","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '70']","['90', '95']","['90', '95']"
437,1,43,@###### @###### khan has been facing nothing but trash since his L to Garcia,B_conf,"NH90, OL95","NH90, OL95","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['90', '95']","['90', '95']"
437,1,43,@###### @###### khan has been facing nothing but trash since his L to Garcia,C.HS_conf,NH90,NH90,NH90,['NH'],['NH'],['NH'],['90'],['90'],['90']
437,1,43,@###### @###### khan has been facing nothing but trash since his L to Garcia,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
255,4,44,Screaming money over hoes nigga you ain't fuck shit,A_conf,"OL100, HS90","OL100, HS90","OL100, HS80","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['100', '90']","['100', '90']","['100', '80']"
255,4,44,Screaming money over hoes nigga you ain't fuck shit,B_conf,"HS70, OL100","NH70, OL100","HS70, OL100","['HS', 'OL']","['NH', 'OL']","['HS', 'OL']","['70', '100']","['70', '100']","['70', '100']"
255,4,44,Screaming money over hoes nigga you ain't fuck shit,C.HS_conf,NH70,NH70,NH70,['NH'],['NH'],['NH'],['70'],['70'],['70']
255,4,44,Screaming money over hoes nigga you ain't fuck shit,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
378,1,45,"RT @###### Don't be 32 on here and saying ""all my friends and everyone I know has a baby"". 
Well bitch. Life.",A_conf,"OL90, NH95","OL90, NH95","OL95, NH90","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '95']","['90', '95']","['95', '90']"
378,1,45,"RT @###### Don't be 32 on here and saying ""all my friends and everyone I know has a baby"". 
Well bitch. Life.",B_conf,"NH90, OL95","NH90, OL95","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['90', '95']","['90', '95']"
378,1,45,"RT @###### Don't be 32 on here and saying ""all my friends and everyone I know has a baby"". 
Well bitch. Life.",C.HS_conf,NH70,NH90,NH90,['NH'],['NH'],['NH'],['70'],['90'],['90']
378,1,45,"RT @###### Don't be 32 on here and saying ""all my friends and everyone I know has a baby"". 
Well bitch. Life.",C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
180,5,46,We over here struggling with college and work and ice jj fish making money for being trash lol. What has this world come to.,A_conf,"OL90, NH95","OL90, NH95","OL90, NH85","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '95']","['90', '95']","['90', '85']"
180,5,46,We over here struggling with college and work and ice jj fish making money for being trash lol. What has this world come to.,B_conf,"NH90, OL80","NH90, OL70","NH90, OL80","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '80']","['90', '70']","['90', '80']"
180,5,46,We over here struggling with college and work and ice jj fish making money for being trash lol. What has this world come to.,C.HS_conf,NH70,NH70,NH70,['NH'],['NH'],['NH'],['70'],['70'],['70']
180,5,46,We over here struggling with college and work and ice jj fish making money for being trash lol. What has this world come to.,C.OL_conf,OL80,OL90,OL90,['OL'],['OL'],['OL'],['80'],['90'],['90']
31,4,47,@###### pay your taxes teabaggers,A_conf,"OL90, NH95","OL90, NH95","OL90, NH95","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '95']","['90', '95']","['90', '95']"
31,4,47,@###### pay your taxes teabaggers,B_conf,"NH90, OL95","NH90, OL95","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['90', '95']","['90', '95']"
31,4,47,@###### pay your taxes teabaggers,C.HS_conf,NH90,NH90,NH90,['NH'],['NH'],['NH'],['90'],['90'],['90']
31,4,47,@###### pay your taxes teabaggers,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
235,4,48,Weekend is here. What an amazing week this has been. Let's use this extended weekend to celebrate our successes my fellow queer folk.,A_conf,"NO95, NH95","OL0, NH100","NO90, NH95","['NO', 'NH']","['OL', 'NH']","['NO', 'NH']","['95', '95']","['0', '100']","['90', '95']"
235,4,48,Weekend is here. What an amazing week this has been. Let's use this extended weekend to celebrate our successes my fellow queer folk.,B_conf,"NH100, NO100","NH100, NO90","NH100, NO90","['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['100', '100']","['100', '90']","['100', '90']"
235,4,48,Weekend is here. What an amazing week this has been. Let's use this extended weekend to celebrate our successes my fellow queer folk.,C.HS_conf,NH95,NH100,NH95,['NH'],['NH'],['NH'],['95'],['100'],['95']
235,4,48,Weekend is here. What an amazing week this has been. Let's use this extended weekend to celebrate our successes my fellow queer folk.,C.OL_conf,NO100,NO100,NO100,['NO'],['NO'],['NO'],['100'],['100'],['100']
414,6,49,Only white trash watch hockey.,A_conf,"OL90, HS85","OL95, HS90","OL90, HS85","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['90', '85']","['95', '90']","['90', '85']"
414,6,49,Only white trash watch hockey.,B_conf,"NH90, OL95","NH70, OL90","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['70', '90']","['90', '95']"
414,6,49,Only white trash watch hockey.,C.HS_conf,NH90,NH90,NH90,['NH'],['NH'],['NH'],['90'],['90'],['90']
414,6,49,Only white trash watch hockey.,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
80,2,50,"If you kill all cops and cracker babies, what next?????? Black states, white states, and Latino states? Isn't that moving backwards?",A_conf,"OL100, HS100","OL100, HS100","OL100, HS100","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['100', '100']","['100', '100']","['100', '100']"
80,2,50,"If you kill all cops and cracker babies, what next?????? Black states, white states, and Latino states? Isn't that moving backwards?",B_conf,"HS95, OL100","HS95, OL100","HS95, OL100","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['95', '100']","['95', '100']","['95', '100']"
80,2,50,"If you kill all cops and cracker babies, what next?????? Black states, white states, and Latino states? Isn't that moving backwards?",C.HS_conf,HS95,HS95,HS95,['HS'],['HS'],['HS'],['95'],['95'],['95']
80,2,50,"If you kill all cops and cracker babies, what next?????? Black states, white states, and Latino states? Isn't that moving backwards?",C.OL_conf,OL100,OL100,OL100,['OL'],['OL'],['OL'],['100'],['100'],['100']
179,4,51,@###### @###### your opinion plz. When election over will there be any improvement or will BO still be allowed to trash America?,A_conf,"OL90, HS70","OL90, HS70","OL90, HS70","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['90', '70']","['90', '70']","['90', '70']"
179,4,51,@###### @###### your opinion plz. When election over will there be any improvement or will BO still be allowed to trash America?,B_conf,"NH90, OL95","NH70, OL90","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['70', '90']","['90', '95']"
179,4,51,@###### @###### your opinion plz. When election over will there be any improvement or will BO still be allowed to trash America?,C.HS_conf,NH70,NH70,NH70,['NH'],['NH'],['NH'],['70'],['70'],['70']
179,4,51,@###### @###### your opinion plz. When election over will there be any improvement or will BO still be allowed to trash America?,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
68,5,52,don't be surprised when I'm a bitch to you because you're always a dick towards me,A_conf,"OL90, NH70","OL95, NH90","OL90, NH70","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '70']","['95', '90']","['90', '70']"
68,5,52,don't be surprised when I'm a bitch to you because you're always a dick towards me,B_conf,"NH90, OL95","NH90, OL95","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['90', '95']","['90', '95']"
68,5,52,don't be surprised when I'm a bitch to you because you're always a dick towards me,C.HS_conf,NH70,NH70,NH90,['NH'],['NH'],['NH'],['70'],['70'],['90']
68,5,52,don't be surprised when I'm a bitch to you because you're always a dick towards me,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
17,1,53,Twinkies are so unfilling. which is odd because they are filled,A_conf,"NO90, NH95","NO100, NH100","NO100, NH100","['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['90', '95']","['100', '100']","['100', '100']"
17,1,53,Twinkies are so unfilling. which is odd because they are filled,B_conf,"NH100, NO100","NH95, NO95","NH100, NO100","['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['100', '100']","['95', '95']","['100', '100']"
17,1,53,Twinkies are so unfilling. which is odd because they are filled,C.HS_conf,NH100,NH99,NH99,['NH'],['NH'],['NH'],['100'],['99'],['99']
17,1,53,Twinkies are so unfilling. which is odd because they are filled,C.OL_conf,NO100,NO100,NO100,['NO'],['NO'],['NO'],['100'],['100'],['100']
153,2,54,Why are #teabaggers so interested in saving people who are Muslim? Does Syria have oil? #morningjoe,A_conf,"OL90, NH95","OL90, NH70","OL90, NH95","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '95']","['90', '70']","['90', '95']"
153,2,54,Why are #teabaggers so interested in saving people who are Muslim? Does Syria have oil? #morningjoe,B_conf,"NH90, OL95","NH90, OL95","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['90', '95']","['90', '95']"
153,2,54,Why are #teabaggers so interested in saving people who are Muslim? Does Syria have oil? #morningjoe,C.HS_conf,NH90,NH90,NH90,['NH'],['NH'],['NH'],['90'],['90'],['90']
153,2,54,Why are #teabaggers so interested in saving people who are Muslim? Does Syria have oil? #morningjoe,C.OL_conf,OL90,OL90,OL80,['OL'],['OL'],['OL'],['90'],['90'],['80']
112,6,55,@###### booty wop sided as hell,A_conf,"OL90, NH85","OL90, NH95","OL90, NH95","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '85']","['90', '95']","['90', '95']"
112,6,55,@###### booty wop sided as hell,B_conf,"NH90, OL95","NH90, OL95","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['90', '95']","['90', '95']"
112,6,55,@###### booty wop sided as hell,C.HS_conf,NH70,NH70,NH70,['NH'],['NH'],['NH'],['70'],['70'],['70']
112,6,55,@###### booty wop sided as hell,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
248,4,56,@###### dude fuck you faggot it's Friday or no go bitch I set the standards you make or break them bitch,A_conf,"OL100, HS90","OL100, HS90","OL100, HS90","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['100', '90']","['100', '90']","['100', '90']"
248,4,56,@###### dude fuck you faggot it's Friday or no go bitch I set the standards you make or break them bitch,B_conf,"HS90, OL100","HS90, OL100","HS90, OL100","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['90', '100']","['90', '100']","['90', '100']"
248,4,56,@###### dude fuck you faggot it's Friday or no go bitch I set the standards you make or break them bitch,C.HS_conf,HS90,HS90,HS90,['HS'],['HS'],['HS'],['90'],['90'],['90']
248,4,56,@###### dude fuck you faggot it's Friday or no go bitch I set the standards you make or break them bitch,C.OL_conf,OL95,OL90,OL95,['OL'],['OL'],['OL'],['95'],['90'],['95']
61,2,57,RT @###### These bitches is actors out here,A_conf,"OL95, NH90","OL95, NH70","OL90, NH85","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['95', '90']","['95', '70']","['90', '85']"
61,2,57,RT @###### These bitches is actors out here,B_conf,"NH80, OL90","NH70, OL90","NH90, OL100","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['80', '90']","['70', '90']","['90', '100']"
61,2,57,RT @###### These bitches is actors out here,C.HS_conf,NH70,NH70,NH70,['NH'],['NH'],['NH'],['70'],['70'],['70']
61,2,57,RT @###### These bitches is actors out here,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
222,1,58,2 hoes 1 dyke,A_conf,"OL95, NH90","OL100, NH90","OL90, NH70","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['95', '90']","['100', '90']","['90', '70']"
222,1,58,2 hoes 1 dyke,B_conf,"NH90, OL100","NH90, OL100","NH90, OL100","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '100']","['90', '100']","['90', '100']"
222,1,58,2 hoes 1 dyke,C.HS_conf,NH70,NH70,NH70,['NH'],['NH'],['NH'],['70'],['70'],['70']
222,1,58,2 hoes 1 dyke,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
443,1,59,God people can be so mean. This Asian guy held the door for these girls and they said they were surprised he could see it with his slant eye,A_conf,"OL90, HS85","OL95, HS85","OL90, HS70","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['90', '85']","['95', '85']","['90', '70']"
443,1,59,God people can be so mean. This Asian guy held the door for these girls and they said they were surprised he could see it with his slant eye,B_conf,"NH90, OL95","NH90, OL95","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['90', '95']","['90', '95']"
