batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_response,R2_response,R3_response,R1_label,R2_label,R3_label,R1_Token1,R1_Token2,R1_Token3,R2_Token1,R2_Token2,R2_Token3,R3_Token1,R3_Token2,R3_Token3
2,2,1342,@###### you a fatherless wallet carrying ass video game playing ass negro breh. You filth. No way you can afford to date a #TwitterHoney.,C.HS,HS,NH,HS,HS,NH,HS,"NH   -0.126928 
HS   -2.126928 
HN   -15.876928
NS   -16.626928
HH   -17.876928
dtype: float64",",      0.00 
 OL   -20.75
 ,    -22.25
.     -22.50
،     -24.00
dtype: float64",,"NH   -0.126928 
HS   -2.126928 
HN   -15.876928
NS   -16.626928
HH   -17.876928
dtype: float64",",      0.00 
 OL   -20.75
 ,    -22.25
.     -22.50
،     -24.00
dtype: float64",,"HS   -0.201414 
NH   -1.701414 
HN   -14.451414
NS   -15.451414
N    -16.951414
dtype: float64",",      0.00 
 OL   -20.75
 ,    -22.25
.     -22.50
،     -24.00
dtype: float64",
2,2,1342,@###### you a fatherless wallet carrying ass video game playing ass negro breh. You filth. No way you can afford to date a #TwitterHoney.,C.OL,OL,OL,OL,OL,OL,OL,"OL    0.000 
Ol   -18.875
NO   -19.000
OH   -19.875
UL   -20.125
dtype: float64",",      0.00 
 OL   -20.75
 ,    -22.25
.     -22.50
،     -24.00
dtype: float64",,"OL     0.000 
NO    -18.750
Ol    -20.125
OH    -21.125
 OL   -21.125
dtype: float64",",      0.00 
 OL   -20.75
 ,    -22.25
.     -22.50
،     -24.00
dtype: float64",,"OL     0.000 
NO    -19.375
Ol    -20.750
ОЛ    -21.500
 OL   -22.000
dtype: float64",",      0.00 
 OL   -20.75
 ,    -22.25
.     -22.50
،     -24.00
dtype: float64",
2,3,1785,Thou shall not mock Ryan(the future)Kelly,A,"NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO    -1.936126e-07
No    -1.662500e+01
NH    -1.725000e+01
no    -1.775000e+01
_NO   -1.800000e+01
dtype: float64",",     -4.320200e-07
,N    -1.475000e+01
 ,    -1.937500e+01
 NH   -2.075000e+01
.     -2.087500e+01
dtype: float64"," NH     0.00 
NH     -25.00
 N     -27.00
 NHS   -27.50
 NB    -28.25
dtype: float64","NO   -5.512236e-07
NH   -1.550000e+01
No   -1.625000e+01
OL   -1.700000e+01
no   -1.712500e+01
dtype: float64",",     -3.128163e-07
,N    -1.525000e+01
 NH   -2.062500e+01
 ,    -2.087500e+01
.     -2.112500e+01
dtype: float64"," NH    0.00 
NH    -20.25
 N    -24.75
 nh   -25.50
 Nh   -25.75
dtype: float64","NO   -5.512236e-07
NH   -1.550000e+01
No   -1.625000e+01
OL   -1.700000e+01
no   -1.712500e+01
dtype: float64",",     -3.128163e-07
,N    -1.525000e+01
 NH   -2.062500e+01
 ,    -2.087500e+01
.     -2.112500e+01
dtype: float64"," NH    0.00 
NH    -20.25
 N    -24.75
 nh   -25.50
 Nh   -25.75
dtype: float64"
2,3,1785,Thou shall not mock Ryan(the future)Kelly,B,"NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH    0.000 
nh   -19.750
NO   -21.875
N    -22.625
OH   -22.875
dtype: float64",",      0.000 
 NO   -21.000
 ,    -22.375
.     -23.000
.NO   -23.125
dtype: float64"," NO   -3.128163e-07
NO    -1.550000e+01
 N    -2.100000e+01
_NO   -2.225000e+01
.NO   -2.250000e+01
dtype: float64","NH    0.000 
nh   -19.750
NO   -21.875
N    -22.625
OH   -22.875
dtype: float64",",      0.000 
 NO   -21.000
 ,    -22.375
.     -23.000
.NO   -23.125
dtype: float64"," NO   -3.128163e-07
NO    -1.550000e+01
 N    -2.100000e+01
_NO   -2.225000e+01
.NO   -2.250000e+01
dtype: float64","NH    0.000 
nh   -19.750
NO   -21.875
N    -22.625
OH   -22.875
dtype: float64",",      0.000 
 NO   -21.000
 ,    -22.375
.     -23.000
.NO   -23.125
dtype: float64"," NO   -3.128163e-07
NO    -1.550000e+01
 N    -2.100000e+01
_NO   -2.225000e+01
.NO   -2.250000e+01
dtype: float64"
2,3,1785,Thou shall not mock Ryan(the future)Kelly,C.HS,NH,NH,NH,NH,NH,NH,"NH     0.000 
N     -21.875
nh    -22.375
 NH   -23.000
Nh    -23.125
dtype: float64",",      0.000 
 NO   -21.000
 ,    -22.375
.     -23.000
.NO   -23.125
dtype: float64",,"NH     0.000 
N     -21.125
nh    -21.125
Nh    -22.375
 NH   -22.750
dtype: float64",",      0.000 
 NO   -21.000
 ,    -22.375
.     -23.000
.NO   -23.125
dtype: float64",,"NH     0.000 
N     -21.125
nh    -21.125
Nh    -22.375
 NH   -22.750
dtype: float64",",      0.000 
 NO   -21.000
 ,    -22.375
.     -23.000
.NO   -23.125
dtype: float64",
2,3,1785,Thou shall not mock Ryan(the future)Kelly,C.OL,NO,NO,NO,NO,NO,NO,"NO     0.000 
No    -17.500
no    -19.000
_NO   -19.250
OL    -20.875
dtype: float64",",      0.000 
 NO   -21.000
 ,    -22.375
.     -23.000
.NO   -23.125
dtype: float64",,"NO     0.0 
No    -17.5
no    -19.0
OL    -19.0
_NO   -19.0
dtype: float64",",      0.000 
 NO   -21.000
 ,    -22.375
.     -23.000
.NO   -23.125
dtype: float64",,"NO     0.0 
No    -17.5
no    -19.0
OL    -19.0
_NO   -19.0
dtype: float64",",      0.000 
 NO   -21.000
 ,    -22.375
.     -23.000
.NO   -23.125
dtype: float64",
2,4,744,"""@###### dry pussy bitches always blame it on the condom&#128514;""&#128079;&#128514;&#128079;&#128514;",A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL     0.00 
Ol    -19.25
OH    -19.25
 OL   -21.75
OLF   -22.50
dtype: float64",",     -0.000003 
,N    -12.750003
 NH   -20.125004
 ,    -20.250004
.     -20.750004
dtype: float64"," NH     0.00 
NH     -23.75
 NHS   -24.75
 NO    -25.50
 N     -26.25
dtype: float64","OL     0.00 
Ol    -18.75
OH    -19.25
 OL   -22.50
HS    -22.75
dtype: float64",",     -0.000022 
,N    -10.750022
 ,    -19.625021
 NH   -19.625021
.     -20.375021
dtype: float64"," NH     0.00 
NH     -23.00
 NHS   -26.00
 N     -27.50
 NHL   -27.75
dtype: float64","OL     0.00 
Ol    -18.75
OH    -19.25
 OL   -22.50
HS    -22.75
dtype: float64",",     -0.000022 
,N    -10.750022
 ,    -19.625021
 NH   -19.625021
.     -20.375021
dtype: float64"," NH     0.00 
NH     -23.00
 NHS   -26.00
 N     -27.50
 NHL   -27.75
dtype: float64"
2,4,744,"""@###### dry pussy bitches always blame it on the condom&#128514;""&#128079;&#128514;&#128079;&#128514;",B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH     0.00 
HS    -20.00
nh    -20.25
 NH   -21.50
Nh    -22.75
dtype: float64",",      0.000 
 ,    -21.875
.     -22.000
 OL   -22.500
،     -22.625
dtype: float64"," OL    0.0 
OL    -21.0
 O    -24.5
 OH   -25.0
 OW   -26.5
dtype: float64","NH     0.00 
HS    -18.50
nh    -20.00
 NH   -21.25
N     -22.25
dtype: float64",",      0.000 
.     -21.625
 OL   -21.875
 ,    -22.625
،     -22.625
dtype: float64"," OL    0.00 
OL    -19.00
 O    -24.00
 OH   -24.00
 OW   -24.25
dtype: float64","NH     0.00 
HS    -18.75
nh    -19.25
 NH   -20.50
Nh    -22.00
dtype: float64",",      0.000 
 OL   -20.125
.     -20.250
 ,    -20.875
,,    -21.000
dtype: float64"," OL    0.0 
OL    -19.5
 OH   -23.5
 O    -24.5
 OW   -25.5
dtype: float64"
2,4,744,"""@###### dry pussy bitches always blame it on the condom&#128514;""&#128079;&#128514;&#128079;&#128514;",C.HS,NH,NH,NH,NH,NH,NH,"NH     0.00 
HS    -19.50
N     -22.75
nh    -23.25
 NH   -23.25
dtype: float64",",      0.000 
 OL   -20.125
.     -20.250
 ,    -20.875
,,    -21.000
dtype: float64",,"NH     0.00 
HS    -19.50
N     -22.75
nh    -23.25
 NH   -23.25
dtype: float64",",      0.000 
 OL   -20.125
.     -20.250
 ,    -20.875
,,    -21.000
dtype: float64",,"NH     0.000 
HS    -18.125
N     -21.125
nh    -21.250
 NH   -21.750
dtype: float64",",      0.000 
 OL   -20.125
.     -20.250
 ,    -20.875
,,    -21.000
dtype: float64",
2,4,744,"""@###### dry pussy bitches always blame it on the condom&#128514;""&#128079;&#128514;&#128079;&#128514;",C.OL,OL,OL,OL,OL,OL,OL,"OL    0.000 
Ol   -19.500
ոլ   -22.250
ОЛ   -22.375
ოლ   -23.125
dtype: float64",",      0.000 
 OL   -20.125
.     -20.250
 ,    -20.875
,,    -21.000
dtype: float64",,"OL    0.000 
Ol   -19.000
NO   -22.125
UL   -22.500
ОЛ   -22.500
dtype: float64",",      0.000 
 OL   -20.125
.     -20.250
 ,    -20.875
,,    -21.000
dtype: float64",,"OL    0.000 
Ol   -20.000
NO   -22.250
UL   -22.625
OH   -22.750
dtype: float64",",      0.000 
 OL   -20.125
.     -20.250
 ,    -20.875
,,    -21.000
dtype: float64",
2,5,2556,"He needs too! We win titles when he smacks hoes! RT @###### Big Ben gone smack ""another"" hoe after this lost &#128514;&#128514;&#128514; sorry @######",A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL    0.0 
NO   -17.5
OH   -19.0
NH   -20.5
HS   -21.0
dtype: float64",",     -5.512236e-07
,N    -1.450000e+01
.     -1.987500e+01
 NH   -1.987500e+01
 ,    -2.012500e+01
dtype: float64"," NH     0.00 
 NO    -19.50
NH     -23.50
 N     -23.75
 NHS   -24.50
dtype: float64","OL    0.0 
NO   -18.5
OH   -20.0
HS   -21.0
Ol   -21.5
dtype: float64",",     -4.320200e-07
,N    -1.500000e+01
 NH   -2.037500e+01
.     -2.075000e+01
/N    -2.100000e+01
dtype: float64"," NH    0.0 
 NO   -22.5
NH    -26.0
 N    -26.5
 NV   -27.0
dtype: float64","OL    0.00 
NO   -18.00
OH   -18.75
Ol   -20.50
HS   -21.00
dtype: float64",",     -4.320200e-07
,N    -1.487500e+01
.     -1.912500e+01
 NH   -1.950000e+01
 ,    -2.012500e+01
dtype: float64"," NH     0.00 
 NO    -21.50
NH     -24.00
 N     -25.00
 NHS   -25.75
dtype: float64"
2,5,2556,"He needs too! We win titles when he smacks hoes! RT @###### Big Ben gone smack ""another"" hoe after this lost &#128514;&#128514;&#128514; sorry @######",B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    0.00 
HS   -18.50
nh   -19.25
N    -22.75
Nh   -23.25
dtype: float64",",     0.00 
.    -21.25
 ,   -22.25
\n   -22.50
،    -22.50
dtype: float64"," OL    0.0 
OL    -20.5
 OH   -21.0
 O    -24.5
 OW   -24.5
dtype: float64","NH    0.00 
HS   -19.25
nh   -20.50
N    -23.50
Nh   -24.75
dtype: float64",",      0.00 
 OL   -19.75
.     -20.50
\n    -21.75
,\n   -21.75
dtype: float64"," OL    0.0 
OL    -21.0
 OH   -23.0
 O    -25.0
 OW   -25.5
dtype: float64","NH    0.00 
HS   -19.25
nh   -20.50
N    -23.50
Nh   -24.75
dtype: float64",",      0.00 
 OL   -19.75
.     -20.50
\n    -21.75
,\n   -21.75
dtype: float64"," OL    0.0 
OL    -21.0
 OH   -23.0
 O    -25.0
 OW   -25.5
dtype: float64"
2,5,2556,"He needs too! We win titles when he smacks hoes! RT @###### Big Ben gone smack ""another"" hoe after this lost &#128514;&#128514;&#128514; sorry @######",C.HS,NH,NH,NH,NH,NH,NH,"NH    0.000 
HS   -19.250
nh   -20.500
N    -21.625
NF   -22.125
dtype: float64",",      0.00 
 OL   -19.75
.     -20.50
\n    -21.75
,\n   -21.75
dtype: float64",,"NH     0.000 
HS    -20.750
nh    -22.250
 NH   -23.625
N     -23.875
dtype: float64",",      0.00 
 OL   -19.75
.     -20.50
\n    -21.75
,\n   -21.75
dtype: float64",,"NH    0.000 
nh   -20.500
HS   -20.750
NF   -22.875
N    -23.000
dtype: float64",",      0.00 
 OL   -19.75
.     -20.50
\n    -21.75
,\n   -21.75
dtype: float64",
2,5,2556,"He needs too! We win titles when he smacks hoes! RT @###### Big Ben gone smack ""another"" hoe after this lost &#128514;&#128514;&#128514; sorry @######",C.OL,OL,OL,OL,OL,OL,OL,"OL    0.000 
Ol   -19.250
NO   -20.000
UL   -22.125
O    -22.750
dtype: float64",",      0.00 
 OL   -19.75
.     -20.50
\n    -21.75
,\n   -21.75
dtype: float64",,"OL    0.000 
NO   -19.250
Ol   -20.750
UL   -22.000
O    -23.125
dtype: float64",",      0.00 
 OL   -19.75
.     -20.50
\n    -21.75
,\n   -21.75
dtype: float64",,"OL    0.00 
Ol   -19.75
NO   -22.25
UL   -22.50
ОЛ   -23.25
dtype: float64",",      0.00 
 OL   -19.75
.     -20.50
\n    -21.75
,\n   -21.75
dtype: float64",
2,6,164,Average is basic and basic is trash &#128514;&#128514;,A,"NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO   -0.062178 
OL   -2.812177 
NH   -8.562178 
OH   -11.562178
NL   -12.562178
dtype: float64",",     -4.320200e-07
,N    -1.487500e+01
 ,    -1.912500e+01
 NH   -2.025000e+01
.     -2.087500e+01
dtype: float64"," NH     0.00 
NH     -21.00
 N     -25.75
 NHS   -26.25
 NB    -26.75
dtype: float64","NO   -0.038401 
OL   -3.288401 
NH   -8.038402 
OH   -11.038402
NL   -11.538402
dtype: float64",",     -4.320200e-07
,N    -1.475000e+01
 ,    -1.950000e+01
 NH   -2.050000e+01
.     -2.137500e+01
dtype: float64"," NH     0.00 
NH     -22.00
 N     -26.25
 nh    -27.00
 NHS   -27.00
dtype: float64","NO   -0.023379 
OL   -3.773379 
NH   -9.023379 
OH   -12.023379
NL   -12.773379
dtype: float64",",     -3.128163e-07
,N    -1.525000e+01
 ,    -2.175000e+01
 NH   -2.200000e+01
،     -2.262500e+01
dtype: float64"," NH     0.00 
NH     -22.00
 N     -27.25
 nh    -27.50
 NHS   -27.50
dtype: float64"
2,6,164,Average is basic and basic is trash &#128514;&#128514;,B,"NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH     0.00 
nh    -22.00
 NH   -23.75
NO    -24.00
Nh    -24.50
dtype: float64",",      0.000 
 ,    -22.000
.     -22.750
 NO   -23.000
،     -23.875
dtype: float64"," NO   -0.000002 
NO    -13.500002
 OL   -15.250002
 NH   -21.500002
.NO   -22.500002
dtype: float64","NH     0.00 
nh    -22.00
 NH   -23.75
NO    -24.00
Nh    -24.50
dtype: float64",",      0.000 
 ,    -22.000
.     -22.750
 NO   -23.000
،     -23.875
dtype: float64"," NO   -0.000002 
NO    -13.500002
 OL   -15.250002
 NH   -21.500002
.NO   -22.500002
dtype: float64","NH     0.00 
nh    -22.00
 NH   -23.75
NO    -24.00
Nh    -24.50
dtype: float64",",      0.000 
 ,    -22.000
.     -22.750
 NO   -23.000
،     -23.875
dtype: float64"," NO   -0.000002 
NO    -13.500002
 OL   -15.250002
 NH   -21.500002
.NO   -22.500002
dtype: float64"
2,6,164,Average is basic and basic is trash &#128514;&#128514;,C.HS,NH,NH,NH,NH,NH,NH,"NH    0.00 
nh   -23.00
HS   -23.00
N    -23.50
NJ   -23.75
dtype: float64",",      0.000 
 ,    -22.000
.     -22.750
 NO   -23.000
،     -23.875
dtype: float64",,"NH    0.00 
HS   -20.75
nh   -21.00
NJ   -21.50
NV   -22.00
dtype: float64",",      0.000 
 ,    -22.000
.     -22.750
 NO   -23.000
،     -23.875
dtype: float64",,"NH     0.00 
nh    -22.25
 NH   -22.50
N     -23.25
HS    -23.25
dtype: float64",",      0.000 
 ,    -22.000
.     -22.750
 NO   -23.000
،     -23.875
dtype: float64",
2,6,164,Average is basic and basic is trash &#128514;&#128514;,C.OL,OL,NO,NO,OL,NO,NO,"OL   -0.575941 
NO   -0.825941 
NL   -14.825941
OH   -15.325941
ol   -16.075941
dtype: float64",",      0.000 
 ,    -22.000
.     -22.750
 NO   -23.000
،     -23.875
dtype: float64",,"NO   -0.078891 
OL   -2.578891 
OH   -15.078891
NL   -16.078892
OI   -16.328892
dtype: float64",",      0.000 
 ,    -22.000
.     -22.750
 NO   -23.000
،     -23.875
dtype: float64",,"NO   -0.078891 
OL   -2.578891 
OH   -15.078891
NL   -16.078892
OI   -16.328892
dtype: float64",",      0.000 
 ,    -22.000
.     -22.750
 NO   -23.000
،     -23.875
dtype: float64",
3,1,1846,"@###### Hope you guys do get attacked for supporting SOPA, bunch of dirty snake faggots.",A,"OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL   -1.936126e-07
HS   -1.575000e+01
OH   -2.000000e+01
Ol   -2.250000e+01
HL   -2.325000e+01
dtype: float64",",      0.00 
 HS   -20.50
 ,    -20.75
,H    -21.25
.     -21.50
dtype: float64"," HS   -0.000008 
HS    -11.750008
 NH   -19.000008
 HH   -21.500008
 hs   -22.000008
dtype: float64","OL   -1.936126e-07
HS   -1.575000e+01
OH   -2.000000e+01
HL   -2.275000e+01
Ol   -2.425000e+01
dtype: float64",",      0.000 
 ,    -20.125
 HS   -20.125
.     -20.500
,H    -21.000
dtype: float64"," HS   -0.000001 
HS    -13.750001
 NH   -21.500002
 hs   -21.750002
 HL   -22.750002
dtype: float64","OL   -1.936126e-07
HS   -1.575000e+01
OH   -1.850000e+01
HL   -2.250000e+01
OS   -2.275000e+01
dtype: float64",",      0.00 
 HS   -22.00
.     -22.25
,H    -22.50
 ,    -23.00
dtype: float64"," HS   -0.000017 
HS    -11.000017
 NH   -20.750017
 hs   -20.750017
 HL   -23.000017
dtype: float64"
3,1,1846,"@###### Hope you guys do get attacked for supporting SOPA, bunch of dirty snake faggots.",B,"HS, OL","HS, OL","HS, OL","HS, OL","HS, OL","HS, OL","HS    0.00 
NH   -22.25
hs   -22.75
HH   -24.00
HD   -24.50
dtype: float64",",      0.00 
 OL   -22.00
 ,    -22.75
.     -23.25
،     -24.25
dtype: float64"," OL    0.0 
 OH   -24.5
OL    -25.0
 O    -26.0
 OV   -27.5
dtype: float64","HS    0.00 
NH   -21.00
hs   -22.25
HH   -23.25
HC   -24.00
dtype: float64",",      0.0 
 OL   -21.0
 ,    -21.5
.     -22.0
،     -23.0
dtype: float64"," OL    0.0 
OL    -20.0
 OH   -23.5
 O    -25.0
 OV   -26.0
dtype: float64","HS    0.00 
NH   -21.00
hs   -22.25
HH   -23.25
HC   -24.00
dtype: float64",",      0.0 
 OL   -21.0
 ,    -21.5
.     -22.0
،     -23.0
dtype: float64"," OL    0.0 
OL    -20.0
 OH   -23.5
 O    -25.0
 OV   -26.0
dtype: float64"
3,1,1846,"@###### Hope you guys do get attacked for supporting SOPA, bunch of dirty snake faggots.",C.HS,HS,HS,HS,HS,HS,HS,"HS   -1.936126e-07
NH   -1.600000e+01
HN   -2.050000e+01
hs   -2.125000e+01
HF   -2.125000e+01
dtype: float64",",      0.0 
 OL   -21.0
 ,    -21.5
.     -22.0
،     -23.0
dtype: float64",,"HS   -1.936126e-07
NH   -1.600000e+01
HN   -2.050000e+01
hs   -2.125000e+01
HF   -2.125000e+01
dtype: float64",",      0.0 
 OL   -21.0
 ,    -21.5
.     -22.0
،     -23.0
dtype: float64",,"HS   -1.936126e-07
NH   -1.600000e+01
HN   -2.050000e+01
hs   -2.125000e+01
HF   -2.125000e+01
dtype: float64",",      0.0 
 OL   -21.0
 ,    -21.5
.     -22.0
،     -23.0
dtype: float64",
3,1,1846,"@###### Hope you guys do get attacked for supporting SOPA, bunch of dirty snake faggots.",C.OL,OL,OL,OL,OL,OL,OL,"OL    0.000 
Ol   -18.000
OH   -20.500
UL   -21.375
O    -21.875
dtype: float64",",      0.0 
 OL   -21.0
 ,    -21.5
.     -22.0
،     -23.0
dtype: float64",,"OL    0.000 
Ol   -18.000
OH   -20.500
UL   -21.375
O    -21.875
dtype: float64",",      0.0 
 OL   -21.0
 ,    -21.5
.     -22.0
،     -23.0
dtype: float64",,"OL    0.000 
Ol   -17.250
OH   -20.875
UL   -21.250
O    -21.625
dtype: float64",",      0.0 
 OL   -21.0
 ,    -21.5
.     -22.0
،     -23.0
dtype: float64",
3,2,1819,&#8220;@###### Ur ex girlfriend is a slut&#8221; fr f dat hoe,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL    0.000 
OH   -19.000
HS   -19.250
NO   -19.875
Ol   -20.375
dtype: float64",",     -3.128163e-07
,N    -1.550000e+01
.     -2.112500e+01
 ,    -2.125000e+01
 NH   -2.187500e+01
dtype: float64"," NH     0.00 
NH     -22.00
 NO    -22.25
 N     -23.00
 NHS   -23.25
dtype: float64","OL    0.000 
HS   -17.500
Ol   -18.000
OH   -18.250
NO   -20.875
dtype: float64",",     -5.512236e-07
,N    -1.450000e+01
.     -2.087500e+01
 ,    -2.100000e+01
 NH   -2.100000e+01
dtype: float64"," NH    0.00 
 NO   -20.00
NH    -20.75
 N    -22.50
 nh   -22.75
dtype: float64","OL   -4.320200e-07
HS   -1.525000e+01
OH   -1.587500e+01
Ol   -1.700000e+01
NO   -1.725000e+01
dtype: float64",",     -5.512236e-07
,N    -1.450000e+01
 NH   -1.937500e+01
.     -2.037500e+01
/N    -2.087500e+01
dtype: float64"," NH     0.0 
 NO    -19.0
NH     -20.0
 NHS   -21.0
 N     -21.5
dtype: float64"
3,2,1819,&#8220;@###### Ur ex girlfriend is a slut&#8221; fr f dat hoe,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH     0.000 
nh    -17.750
HS    -18.000
N     -20.375
 NH   -20.625
dtype: float64",",      0.000 
 OL   -21.375
.     -22.625
 ,    -22.625
,\n   -22.875
dtype: float64"," OL    0.00 
OL    -18.50
 O    -23.75
 OH   -24.50
 HS   -26.25
dtype: float64","NH    -1.936126e-07
nh    -1.725000e+01
HS    -1.725000e+01
N     -2.050000e+01
 NH   -2.075000e+01
dtype: float64",",      0.000 
 OL   -21.875
.     -22.750
 ,    -23.000
،     -23.625
dtype: float64"," OL    0.00 
OL    -17.00
 O    -23.25
 OH   -23.25
 HS   -25.25
dtype: float64","NH    -1.936126e-07
nh    -1.725000e+01
HS    -1.725000e+01
N     -2.050000e+01
 NH   -2.075000e+01
dtype: float64",",      0.000 
 OL   -21.875
.     -22.750
 ,    -23.000
،     -23.625
dtype: float64"," OL    0.00 
OL    -17.00
 O    -23.25
 OH   -23.25
 HS   -25.25
dtype: float64"
3,2,1819,&#8220;@###### Ur ex girlfriend is a slut&#8221; fr f dat hoe,C.HS,NH,NH,NH,NH,NH,NH,"NH    0.000 
HS   -19.875
N    -22.375
nh   -22.625
NF   -22.625
dtype: float64",",      0.000 
 OL   -21.875
.     -22.750
 ,    -23.000
،     -23.625
dtype: float64",,"NH    0.000 
HS   -19.875
N    -22.375
nh   -22.625
NF   -22.625
dtype: float64",",      0.000 
 OL   -21.875
.     -22.750
 ,    -23.000
،     -23.625
dtype: float64",,"NH    0.000 
HS   -19.875
N    -22.375
nh   -22.625
NF   -22.625
dtype: float64",",      0.000 
 OL   -21.875
.     -22.750
 ,    -23.000
،     -23.625
dtype: float64",
3,2,1819,&#8220;@###### Ur ex girlfriend is a slut&#8221; fr f dat hoe,C.OL,OL,OL,OL,OL,OL,OL,"OL    0.000 
Ol   -17.250
UL   -21.000
O    -21.125
ОЛ   -21.125
dtype: float64",",      0.000 
 OL   -21.875
.     -22.750
 ,    -23.000
،     -23.625
dtype: float64",,"OL     0.000 
Ol    -19.250
NO    -21.375
UL    -22.250
 OL   -22.625
dtype: float64",",      0.000 
 OL   -21.875
.     -22.750
 ,    -23.000
،     -23.625
dtype: float64",,"OL    0.000 
Ol   -17.250
UL   -21.000
O    -21.125
ОЛ   -21.125
dtype: float64",",      0.000 
 OL   -21.875
.     -22.750
 ,    -23.000
،     -23.625
dtype: float64",
