batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_response,R2_response,R3_response,R1_label,R2_label,R3_label,R1_Token1,R1_Token2,R1_Token3,R2_Token1,R2_Token2,R2_Token3,R3_Token1,R3_Token2,R3_Token3
4,1,972,Ruby is not ugly #bunga bunga,A,"NO, NH","NO, NH","OL, NH","NO, NH","NO, NH","OL, NH","NO   -0.101124
OL   -2.351124
dtype: float64",",   -0.000023
dtype: float64"," NH   -0.00005
dtype: float64","NO   -0.101124
OL   -2.351124
dtype: float64",",   -0.000023
dtype: float64"," NH   -0.00005
dtype: float64","NO   -0.049343
OL   -3.049343
dtype: float64",",    0.000023
dtype: float64"," NH    0.000008
dtype: float64"
4,1,972,Ruby is not ugly #bunga bunga,B,"NH, OL","NH, NO","NH, OL","NH, OL","NH, NO","NH, OL","NH   -0.000046
dtype: float64",",   -0.000019
dtype: float64"," OL   -0.373016
 NO   -1.373016
 NH   -2.873016
dtype: float64","NH   -0.000038
dtype: float64",",   -0.000008
dtype: float64"," NO   -0.389484
 OL   -1.389484
 NH   -2.639484
dtype: float64","NH   -0.000011
dtype: float64",",   -0.000015
dtype: float64"," OL   -0.065712
 NO   -2.815712
dtype: float64"
4,1,972,Ruby is not ugly #bunga bunga,C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.000004
dtype: float64",",   -0.000015
dtype: float64",,"NH   -0.000004
dtype: float64",",   -0.000015
dtype: float64",,"NH   -0.000027
dtype: float64",",   -0.000015
dtype: float64",
4,1,972,Ruby is not ugly #bunga bunga,C.OL,OL,OL,NO,OL,OL,NO,"NO   -0.314133
OL   -1.314133
dtype: float64",",   -0.000015
dtype: float64",,"NO   -0.100376
OL   -2.350376
dtype: float64",",   -0.000015
dtype: float64",,"NO   -0.100597
OL   -2.350597
dtype: float64",",   -0.000015
dtype: float64",
4,2,1496,I dont understand rich people who dress like trash,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL   -0.049534
NO   -3.049534
dtype: float64",",    0.000061
dtype: float64"," NH   -0.000076
dtype: float64","OL   -0.08025
NO   -2.58025
dtype: float64",",    0.00005
dtype: float64"," NH   -0.000065
dtype: float64","OL   -0.049534
NO   -3.049534
dtype: float64",",    0.000061
dtype: float64"," NH   -0.000076
dtype: float64"
4,2,1496,I dont understand rich people who dress like trash,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    0.000027
dtype: float64",",    0.000023
dtype: float64"," OL   -0.001556
dtype: float64","NH    0.000027
dtype: float64",",    0.000023
dtype: float64"," OL   -0.001556
dtype: float64","NH    0.000027
dtype: float64",",    0.000023
dtype: float64"," OL   -0.001556
dtype: float64"
4,2,1496,I dont understand rich people who dress like trash,C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.000183
dtype: float64",",    0.000023
dtype: float64",,"NH   -0.00005
dtype: float64",",    0.000023
dtype: float64",,"NH   -0.00005
dtype: float64",",    0.000023
dtype: float64",
4,2,1496,I dont understand rich people who dress like trash,C.OL,NO,NO,OL,NO,NO,OL,"NO   -0.011139
dtype: float64",",    0.000023
dtype: float64",,"NO   -0.011131
dtype: float64",",    0.000023
dtype: float64",,"NO   -0.252281
OL   -1.502281
dtype: float64",",    0.000023
dtype: float64",
4,3,2031,@###### I'll see you guys later. I gotta go bake my blood crackers. @######,A,"NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO   -0.000057
dtype: float64",",   -0.000004
dtype: float64"," NH    0.000023
dtype: float64","NO   -0.000031
dtype: float64",",    0.000019
dtype: float64"," NH    0.000046
dtype: float64","NO   -0.000019
dtype: float64",",    0.000008
dtype: float64"," NH   -0.00005
dtype: float64"
4,3,2031,@###### I'll see you guys later. I gotta go bake my blood crackers. @######,B,"NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH    0.000042
dtype: float64",",   -0.000023
dtype: float64"," NO   -0.000103
dtype: float64","NH    0.000019
dtype: float64",",    0.000023
dtype: float64"," NO   -0.002632
dtype: float64","NH   -0.000046
dtype: float64",",    0.000019
dtype: float64"," NO   -0.00016
dtype: float64"
4,3,2031,@###### I'll see you guys later. I gotta go bake my blood crackers. @######,C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.000008
dtype: float64",",    0.000019
dtype: float64",,"NH   -0.000008
dtype: float64",",    0.000019
dtype: float64",,"NH   -0.000011
dtype: float64",",    0.000019
dtype: float64",
4,3,2031,@###### I'll see you guys later. I gotta go bake my blood crackers. @######,C.OL,NO,NO,NO,NO,NO,NO,"NO    0.000004
dtype: float64",",    0.000019
dtype: float64",,"NO   -0.000099
dtype: float64",",    0.000019
dtype: float64",,"NO    0.000034
dtype: float64",",    0.000019
dtype: float64",
4,4,2604,These hoes be trying 2much doing 2much,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL   -0.000065
dtype: float64",",    0.000038
dtype: float64"," NH   -0.000092
dtype: float64","OL   -0.000065
dtype: float64",",    0.000038
dtype: float64"," NH   -0.000092
dtype: float64","OL   -0.000065
dtype: float64",",    0.000038
dtype: float64"," NH   -0.000092
dtype: float64"
4,4,2604,These hoes be trying 2much doing 2much,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH   -0.000038
dtype: float64",",    0.000034
dtype: float64"," OL   -0.000031
dtype: float64","NH   -0.000027
dtype: float64",",    0.000015
dtype: float64"," OL   -0.000038
dtype: float64","NH    0.000034
dtype: float64",",   -0.000023
dtype: float64"," OL    0.000038
dtype: float64"
4,4,2604,These hoes be trying 2much doing 2much,C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.000587
dtype: float64",",   -0.000023
dtype: float64",,"NH   -0.003208
dtype: float64",",   -0.000023
dtype: float64",,"NH   -0.003208
dtype: float64",",   -0.000023
dtype: float64",
4,4,2604,These hoes be trying 2much doing 2much,C.OL,OL,OL,OL,OL,OL,OL,"OL    0.000019
dtype: float64",",   -0.000023
dtype: float64",,"OL    0.000038
dtype: float64",",   -0.000023
dtype: float64",,"OL   -0.000034
dtype: float64",",   -0.000023
dtype: float64",
4,5,2081,"Why does MSNBC have a ""news"" show that is 100% opinion &amp; right wing talking points? Joe the nation is with PBO not u teabaggers #morningjoe",A,"OL, NH","NO, NH","NO, NH","OL, NH","NO, NH","NO, NH","OL   -0.204258
NO   -1.704258
dtype: float64",",    0.000023
dtype: float64"," NH   -0.000908
dtype: float64","NO   -0.018776
dtype: float64",",    0.000023
dtype: float64"," NH    0.000019
dtype: float64","OL   -0.204258
NO   -1.704258
dtype: float64",",   -0.000053
dtype: float64"," NH    0.000004
dtype: float64"
4,5,2081,"Why does MSNBC have a ""news"" show that is 100% opinion &amp; right wing talking points? Joe the nation is with PBO not u teabaggers #morningjoe",B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH   -0.000046
dtype: float64",",   -0.000008
dtype: float64"," OL   -0.000114
dtype: float64","NH   -0.001369
dtype: float64",",   -0.000004
dtype: float64"," OL   -0.000156
dtype: float64","NH   -0.000053
dtype: float64",",   -0.000015
dtype: float64"," OL   -0.000587
dtype: float64"
4,5,2081,"Why does MSNBC have a ""news"" show that is 100% opinion &amp; right wing talking points? Joe the nation is with PBO not u teabaggers #morningjoe",C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.000938
dtype: float64",",   -0.000015
dtype: float64",,"NH   -0.000065
dtype: float64",",   -0.000015
dtype: float64",,"NH   -0.000065
dtype: float64",",   -0.000015
dtype: float64",
4,5,2081,"Why does MSNBC have a ""news"" show that is 100% opinion &amp; right wing talking points? Joe the nation is with PBO not u teabaggers #morningjoe",C.OL,NO,NO,NO,NO,NO,NO,"NO   -0.002026
dtype: float64",",   -0.000015
dtype: float64",,"NO   -0.001534
dtype: float64",",   -0.000015
dtype: float64",,"NO   -0.005367
dtype: float64",",   -0.000015
dtype: float64",
4,6,1990,"@###### - remember when we played plaquemine &amp; they kept calling our whole team gay &amp; Lydia said ""I'll turn all you hoes out, fwm!"" &#128553;&#128557;",A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL   -0.002129
dtype: float64",",    0.000019
dtype: float64"," NH   -0.00013
dtype: float64","OL   -0.002129
dtype: float64",",    0.000019
dtype: float64"," NH   -0.00013
dtype: float64","OL   -0.000168
dtype: float64",",   -0.000023
dtype: float64"," NH   -0.000019
dtype: float64"
4,6,1990,"@###### - remember when we played plaquemine &amp; they kept calling our whole team gay &amp; Lydia said ""I'll turn all you hoes out, fwm!"" &#128553;&#128557;",B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH   -0.000015
dtype: float64",",    0.000019
dtype: float64"," OL   -0.000061
dtype: float64","NH   -0.000008
dtype: float64",",    0.000011
dtype: float64"," OL    0.000019
dtype: float64","NH   -0.000008
dtype: float64",",    0.000011
dtype: float64"," OL    0.000019
dtype: float64"
4,6,1990,"@###### - remember when we played plaquemine &amp; they kept calling our whole team gay &amp; Lydia said ""I'll turn all you hoes out, fwm!"" &#128553;&#128557;",C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.001221
dtype: float64",",    0.000011
dtype: float64",,"NH   -0.001221
dtype: float64",",    0.000011
dtype: float64",,"NH   -0.000137
dtype: float64",",    0.000011
dtype: float64",
4,6,1990,"@###### - remember when we played plaquemine &amp; they kept calling our whole team gay &amp; Lydia said ""I'll turn all you hoes out, fwm!"" &#128553;&#128557;",C.OL,OL,OL,OL,OL,OL,OL,"OL   -0.000576
dtype: float64",",    0.000011
dtype: float64",,"OL   -0.000687
dtype: float64",",    0.000011
dtype: float64",,"OL   -0.005329
dtype: float64",",    0.000011
dtype: float64",
5,1,1393,@###### @###### and i dont have a mom bitch ass nigga u better shut your fucking mouth before i do it for you with duck ass,A,"OL, HS","OL, NH","OL, NH","OL, HS","OL, NH","OL, NH","OL    0.00005
dtype: float64",",   -0.000061
dtype: float64"," NH   -0.202347
 HS   -1.702347
dtype: float64","OL    0.00005
dtype: float64",",   -0.000061
dtype: float64"," NH   -0.0242
 HS   -3.7742
dtype: float64","OL    0.00005
dtype: float64",",   -0.000061
dtype: float64"," NH   -0.202347
 HS   -1.702347
dtype: float64"
5,1,1393,@###### @###### and i dont have a mom bitch ass nigga u better shut your fucking mouth before i do it for you with duck ass,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH   -0.000031
dtype: float64",",   -0.000027
dtype: float64"," OL   -0.000046
dtype: float64","NH   -0.000061
dtype: float64",",    0.000011
dtype: float64"," OL    0.000042
dtype: float64","NH    0.000019
dtype: float64",",    0.000023
dtype: float64"," OL   -0.000008
dtype: float64"
5,1,1393,@###### @###### and i dont have a mom bitch ass nigga u better shut your fucking mouth before i do it for you with duck ass,C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.576237
HS   -0.826237
dtype: float64",",    0.000023
dtype: float64",,"NH   -0.00528
dtype: float64",",    0.000023
dtype: float64",,"NH   -0.062115
HS   -2.812115
dtype: float64",",    0.000023
dtype: float64",
5,1,1393,@###### @###### and i dont have a mom bitch ass nigga u better shut your fucking mouth before i do it for you with duck ass,C.OL,OL,OL,OL,OL,OL,OL,"OL   -0.000023
dtype: float64",",    0.000023
dtype: float64",,"OL   -0.000023
dtype: float64",",    0.000023
dtype: float64",,"OL   -0.000053
dtype: float64",",    0.000023
dtype: float64",
5,2,915,Nigga Tyrese on Walking Dead is a bitch smh,A,"OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL    0.000019
dtype: float64",",   -0.000065
dtype: float64"," HS   -0.023571
 NH   -3.773571
dtype: float64","OL    0.000019
dtype: float64",",   -0.000065
dtype: float64"," HS   -0.023571
 NH   -3.773571
dtype: float64","OL    0.000019
dtype: float64",",   -0.000065
dtype: float64"," HS   -0.023571
 NH   -3.773571
dtype: float64"
5,2,915,Nigga Tyrese on Walking Dead is a bitch smh,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH   -0.000019
dtype: float64",",   -0.000023
dtype: float64"," OL    0.000034
dtype: float64","NH   -0.000019
dtype: float64",",   -0.000023
dtype: float64"," OL    0.000034
dtype: float64","NH   -0.000027
dtype: float64",",   -0.000031
dtype: float64"," OL    0.000034
dtype: float64"
5,2,915,Nigga Tyrese on Walking Dead is a bitch smh,C.HS,HS,NH,HS,HS,NH,HS,"NH   -0.693462
HS   -0.693462
dtype: float64",",   -0.000031
dtype: float64",,"NH   -0.693462
HS   -0.693462
dtype: float64",",   -0.000031
dtype: float64",,"NH   -0.693462
HS   -0.693462
dtype: float64",",   -0.000031
dtype: float64",
5,2,915,Nigga Tyrese on Walking Dead is a bitch smh,C.OL,OL,OL,OL,OL,OL,OL,"OL    0.000031
dtype: float64",",   -0.000031
dtype: float64",,"OL    0.000031
dtype: float64",",   -0.000031
dtype: float64",,"OL   -0.000053
dtype: float64",",   -0.000031
dtype: float64",
5,3,1744,Cleveland is the best team for manziel honestly the OC can use the offense he had with the redskins &amp; the browns D is nice wit a def HC,A,"NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO   -0.000057
dtype: float64",",   -0.000046
dtype: float64"," NH    0.000015
dtype: float64","NO   -0.000031
dtype: float64",",    0.000008
dtype: float64"," NH    0.000046
dtype: float64","NO   -0.000057
dtype: float64",",   -0.000046
dtype: float64"," NH    0.000015
dtype: float64"
5,3,1744,Cleveland is the best team for manziel honestly the OC can use the offense he had with the redskins &amp; the browns D is nice wit a def HC,B,"NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH    0.000008
dtype: float64",",   -0.000031
dtype: float64"," NO    0.000011
dtype: float64","NH    0.000008
dtype: float64",",   -0.000023
dtype: float64"," NO   -0.000019
dtype: float64","NH   -0.000046
dtype: float64",",   -0.000019
dtype: float64"," NO   -0.000137
dtype: float64"
5,3,1744,Cleveland is the best team for manziel honestly the OC can use the offense he had with the redskins &amp; the browns D is nice wit a def HC,C.HS,NH,NH,NH,NH,NH,NH,"NH    0.000011
dtype: float64",",   -0.000019
dtype: float64",,"NH    0.000042
dtype: float64",",   -0.000019
dtype: float64",,"NH   -0.000027
dtype: float64",",   -0.000019
dtype: float64",
5,3,1744,Cleveland is the best team for manziel honestly the OC can use the offense he had with the redskins &amp; the browns D is nice wit a def HC,C.OL,NO,NO,NO,NO,NO,NO,"NO   -0.00005
dtype: float64",",   -0.000019
dtype: float64",,"NO   -0.000053
dtype: float64",",   -0.000019
dtype: float64",,"NO   -0.000053
dtype: float64",",   -0.000019
dtype: float64",
5,4,2146,ATTENTION! Leggings ain't for everybody. Especially you hippo looking hoes!,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL    0.000008
dtype: float64",",    0.00005
dtype: float64"," NH   -0.000717
dtype: float64","OL    0.00005
dtype: float64",",    0.00005
dtype: float64"," NH    0.0
dtype: float64","OL    0.00005
dtype: float64",",    0.00005
dtype: float64"," NH    0.0
dtype: float64"
5,4,2146,ATTENTION! Leggings ain't for everybody. Especially you hippo looking hoes!,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH   -0.000038
dtype: float64",",   -0.000008
dtype: float64"," OL   -0.000008
dtype: float64","NH   -0.000038
dtype: float64",",   -0.000008
dtype: float64"," OL   -0.000008
dtype: float64","NH   -0.000038
dtype: float64",",   -0.000008
dtype: float64"," OL   -0.000008
dtype: float64"
5,4,2146,ATTENTION! Leggings ain't for everybody. Especially you hippo looking hoes!,C.HS,NH,HS,HS,NH,HS,HS,"HS   -0.048801
NH   -3.048801
dtype: float64",",   -0.000008
dtype: float64",,"HS   -0.160374
NH   -1.910374
dtype: float64",",   -0.000008
dtype: float64",,"HS   -0.160374
NH   -1.910374
dtype: float64",",   -0.000008
dtype: float64",
5,4,2146,ATTENTION! Leggings ain't for everybody. Especially you hippo looking hoes!,C.OL,OL,OL,OL,OL,OL,OL,"OL    0.0
dtype: float64",",   -0.000008
dtype: float64",,"OL   -0.000061
dtype: float64",",   -0.000008
dtype: float64",,"OL    0.00005
dtype: float64",",   -0.000008
dtype: float64",
5,5,2150,I bought a 357 and went back to the neighborhood and busted that bitch!,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL   -0.000042
dtype: float64",",   -0.000046
dtype: float64"," NH   -0.000217
dtype: float64","OL   -0.000004
dtype: float64",",   -0.000053
dtype: float64"," NH   -0.000237
dtype: float64","OL   -0.000042
dtype: float64",",   -0.000046
dtype: float64"," NH   -0.000263
dtype: float64"
5,5,2150,I bought a 357 and went back to the neighborhood and busted that bitch!,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH   -0.000031
dtype: float64",",   -0.000031
dtype: float64"," OL    0.000027
dtype: float64","NH   -0.000031
dtype: float64",",   -0.000031
dtype: float64"," OL    0.000027
dtype: float64","NH   -0.000031
dtype: float64",",   -0.000031
dtype: float64"," OL    0.000027
dtype: float64"
5,5,2150,I bought a 357 and went back to the neighborhood and busted that bitch!,C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.000011
dtype: float64",",   -0.000031
dtype: float64",,"NH   -0.000076
dtype: float64",",   -0.000031
dtype: float64",,"NH   -0.000214
dtype: float64",",   -0.000031
dtype: float64",
5,5,2150,I bought a 357 and went back to the neighborhood and busted that bitch!,C.OL,OL,OL,OL,OL,OL,OL,"OL   -0.000019
dtype: float64",",   -0.000031
dtype: float64",,"OL    0.000034
dtype: float64",",   -0.000031
dtype: float64",,"OL    0.000034
dtype: float64",",   -0.000031
dtype: float64",
5,6,2667,Dis broad done tagged dis nicca n a video of his sis giving dome .. #Tragic,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL   -0.000065
dtype: float64",",   -0.000015
dtype: float64"," NH   -0.57988
 HS   -0.82988
dtype: float64","OL   -0.000065
dtype: float64",",   -0.000015
dtype: float64"," NH   -0.57988
 HS   -0.82988
dtype: float64","OL   -0.000065
dtype: float64",",   -0.000015
dtype: float64"," NH   -0.57988
 HS   -0.82988
dtype: float64"
5,6,2667,Dis broad done tagged dis nicca n a video of his sis giving dome .. #Tragic,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    0.000011
dtype: float64",",   -0.000008
dtype: float64"," OL    0.000011
dtype: float64","NH   -0.000195
dtype: float64",",   -0.000008
dtype: float64"," OL   -0.000027
dtype: float64","NH   -0.000084
dtype: float64",",   -0.000023
dtype: float64"," OL   -0.000042
dtype: float64"
5,6,2667,Dis broad done tagged dis nicca n a video of his sis giving dome .. #Tragic,C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.38718
HS   -1.13718
dtype: float64",",   -0.000023
dtype: float64",,"NH   -0.38718
HS   -1.13718
dtype: float64",",   -0.000023
dtype: float64",,"HS   -0.474453
NH   -0.974453
dtype: float64",",   -0.000023
dtype: float64",
5,6,2667,Dis broad done tagged dis nicca n a video of his sis giving dome .. #Tragic,C.OL,OL,OL,OL,OL,OL,OL,"OL    0.0
dtype: float64",",   -0.000023
dtype: float64",,"OL    0.0
dtype: float64",",   -0.000023
dtype: float64",,"OL    0.000057
dtype: float64",",   -0.000023
dtype: float64",
